"node","age","ci_lo","ci_hi","q50_lo","q50_hi","se"
106,105.345862,105.34586,105.345863,105.345861,105.345862,NA
107,54.548222,54.54822,54.548223,54.548221,54.548222,NA
108,52.605211,50.5499732333333,53.6018169333333,51.9407670833333,53.48339225,NA
109,51.789344,49.019213975,52.7758735583333,50.9606909166667,52.5905766666667,NA
110,50.090118,47.4791666333333,52.0890728333333,49.43072825,50.9720265833333,NA
111,30.696204,27.2012668916667,34.836410775,30.132594,32.3692501666667,NA
112,26.96186,23.6692057416666,31.1394482416667,26.1845319166667,29.0652928333334,NA
113,25.940322,21.9037659666666,30.4635600666667,25.2374219166667,27.9921089166667,NA
114,24.296358,21.063257125,29.0432080166666,23.5539563333333,26.5556389166667,NA
115,19.08107,15.4786820083333,23.6138901666667,18.5321948333333,21.4342536666667,NA
116,12.125857,9.42746354166666,15.7519701,11.6993495833333,13.93472275,NA
117,9.38037299999998,7.29413744166665,13.0297805666667,8.95692675000001,11.2407355,NA
118,8.24068699999998,6.480101175,12.0629533,7.81117141666668,9.98726758333335,NA
119,6.52913799999997,5.03245184999997,10.011332975,6.31891016666669,8.12602141666665,NA
120,6.05790399999998,4.32346625,9.35390366666664,5.59248600000001,7.23602958333334,NA
121,5.32956699999998,3.04443197499997,8.26248448333332,4.45867666666667,6.12963641666664,NA
122,4.92243199999999,2.66999409166666,9.03496364166668,4.51801533333333,6.50781458333335,NA
123,8.60734099999998,6.65464629999998,11.9369055083333,8.11747133333334,10.34983975,NA
124,6.02918999999997,4.0651044916667,9.55946375833336,5.87025850000002,7.79119725000002,NA
125,2.75519099999998,1.08640743333336,8.47495069999999,1.73288633333336,4.22819041666668,NA
126,5.48197899999998,3.51825206666668,11.0059205916667,5.09990266666668,7.55404424999999,NA
127,1.13862199999998,0.570496400000033,6.34362225833333,0.963193083333362,2.18245791666668,NA
128,22.80361,18.7101590166667,28.1745278916666,22.2750293333333,24.9878125,NA
129,17.885399,13.1786679083333,23.3219729166667,17.3790925,20.36764575,NA
130,15.374407,12.3527623,20.63852345,14.7344414166667,17.3374908333333,NA
131,23.661286,19.93281,28.9461088916667,22.9318951666667,25.6028491666667,NA
132,20.871727,17.306131925,26.2284262333333,19.88908675,22.81390425,NA
133,15.915974,12.3751196666667,20.10291275,14.86624575,17.76199775,NA
134,5.18029299999998,3.05529784166669,7.78103549166668,4.87071016666667,6.44274325000001,NA
135,23.391902,20.132945625,28.0400668416667,23.4365363333333,25.9548199166667,NA
136,19.465077,15.7943026833333,24.5523803916667,19.0735120833333,22.45040725,NA
137,15.732013,11.9869123083333,20.8595357916667,15.28047075,18.374854,NA
138,14.145462,10.573862175,18.8051889916667,13.6171879166667,16.22344525,NA
139,12.69558,9.51312759999998,16.9070283166667,12.1281976666667,14.5553206666667,NA
140,9.78598099999999,7.73504925000001,14.127551575,9.65827491666669,11.6917391666667,NA
141,8.411558,6.54486788333335,12.4526490916667,8.34562283333333,10.2328558333333,NA
142,6.622243,5.158887175,10.13807345,6.68831733333334,8.50469016666667,NA
