"node","age","ci_lo","ci_hi","q50_lo","q50_hi","se"
182,23.624135019,7.52774475083582,13.3897013793023,9.03886541889571,11.3374288837363,NA
183,42.076529267,18.4609098037572,24.5042762041709,19.621205094791,21.1416439479736,NA
184,20.577849417,8.59735652935836,11.9429647697919,9.29211456118266,10.191835717328,NA
185,23.198350014,23.19835,23.19835,23.19835,23.19835,NA
186,22.3768364597,18.8344619892441,21.8959783488459,19.4972573422829,20.5887817765087,NA
187,16.5979702487,12.683152841361,15.3762709992117,13.1595717341355,13.7568492201087,NA
188,15.4820057787,10.2307662823426,13.8607687563048,11.7952664702624,13.0223353579641,NA
189,0.881156718699998,0.0208590394503602,3.64089442727889,0.468784062286744,1.67730419949591,NA
190,51.195742053,49.0775710587623,53.4514496649652,49.8254540498863,51.0658465413957,NA
191,34.559964583,39.3894716272193,42.3116734543106,40.7611106205437,41.7703968410732,NA
192,26.304795734,35.7753298130789,37.8325765053559,36.478112222178,37.2378581112206,NA
193,14.639188584,26.0683018214557,29.9770365972342,27.9616559281511,28.9869027514157,NA
194,11.77091494,22.689214263392,24.1767852343211,23.5342751831115,23.9731555104471,NA
195,10.6948727,17.9590225854665,19.1280031019855,18.2743574379797,18.6108832446506,NA
196,10.692717167628,11.1245053803907,12.0946478138943,11.6030334085244,11.9011344186886,NA
197,9.20802238562798,6.48441436124224,9.1341067948342,6.87258050466033,7.69709484865953,NA
198,1.95845531699999,5.763820349499,8.79496052297849,7.52408090660181,8.33378300119507,NA
199,11.883798108,20.8708854658749,22.6979530239392,22.1050852195306,22.4467873421565,NA
200,10.076231382,15.2684695254415,17.9644603988036,15.6459282626814,16.303095298582,NA
201,0.207606444999982,2.47232863828375,7.14000985932318,5.05992908030322,6.33151251585349,NA
202,0.804105593999992,14.5117645298927,17.9113513208313,16.6007837294933,17.2994381721929,NA
203,40.416946733,38.1666744580973,39.5449992791685,38.5928086638431,38.9635068224468,NA
204,31.158344077,28.3186379703676,29.6776119110481,28.9690722040813,29.2854238311889,NA
205,7.00266979700001,17.2128201476523,19.1917744183807,18.4014225080741,18.896234982832,NA
206,3.13278621600001,8.5082610943051,9.65348180773193,9.07061820150751,9.45081212237949,NA
207,22.186337848,14.7122287046828,16.9762680995527,15.1051942970979,15.7521841676014,NA
208,30.00620734,68.0300942802254,70.0843952080023,69.4671912585786,69.8422523129507,NA
209,4.33372854999999,33.1280820536534,34.952120622841,34.1708802669747,34.5987507733303,NA
