"node","age","ci_lo","ci_hi","q50_lo","q50_hi","se"
137,8.54410113757742,5.40082781037074,13.2716497860224,7.02763199602622,9.60961926022691,NA
138,7.74308104920167,4.65394571871412,12.670578950362,6.54169240739298,9.18449138525456,NA
139,7.50387530896946,4.65394471871412,11.9494075383478,6.20737433185513,8.73429911834403,NA
140,4.89088163706959,2.48718185857733,9.78521621091931,4.11999854725406,5.87282699092712,NA
141,4.39155043602223,2.22411205058843,8.98276801016741,3.50671215649027,5.37837554208673,NA
142,4.38980417698478,2.22411105058843,8.98276701016741,3.50671115638585,5.37837454208673,NA
143,2.89369543138095,0.675029600069966,7.60134003300254,2.17269953508402,4.2340029493719,NA
144,1.88536598886708,0.337514589902701,7.00896201264798,1.37771322047807,2.63327333272475,NA
145,1.75455464706392,1e-06,7.02335911584098,0.898951608427861,2.58161177915115,NA
146,2.25526608787033,1e-06,6.05801273879208,1.52093328849575,3.57300926693917,NA
147,3.5098181000251,1.53321967988192,7.06367735164219,2.93181196400056,4.48491117761347,NA
148,3.50858550367742,1.53321867988192,7.06367635164219,2.93181096400056,4.48491017761347,NA
149,2.03325340315279,0.796852231516124,5.30934428624954,1.77065673714457,2.7481813489152,NA
150,6.2747053071468,3.2506552494361,11.1051618234845,5.14189108138713,7.8120672338917,NA
151,1.58966714606745,1e-06,5.36725649144131,0.939990197933294,2.31076618835725,NA
152,0.00118034336101332,1e-06,1e-06,1e-06,1e-06,NA
153,3.75837531218452,1.04737874858337,8.71282746793686,2.66534882911726,5.23178546188439,NA
154,3.53963688354743,0.634341224220064,8.60278917495382,2.26271641944192,4.89026717074881,NA
155,9.28726293629552,6.31734899322871,14.8059518482491,7.98016238088705,10.6734214128715,NA
156,6.86236652035731,3.55335700180444,11.8368095982009,5.78198231531677,8.31424149846548,NA
157,42.3517108258455,32.7665326503849,53.128360028348,39.0880062702463,46.329376345447,NA
158,31.7486679289397,22.7452006623537,40.5474210401188,28.7305192177171,35.8232634690481,NA
159,26.9739449335196,19.6751722216507,38.0800288887186,23.801649626928,29.6700755067764,NA
160,22.2377363910451,15.2074068793711,30.0648388775646,18.7519935282557,24.5025179894516,NA
161,7.17617400164468,2.89417855912094,13.3186022441816,5.22775405624467,9.31183909332986,NA
162,4.74375826119742,1.66128466770488,8.90517592331898,3.28611222432229,6.02561022615691,NA
163,13.7622173014922,8.69798293612376,21.7394467192285,11.8805775767354,15.3175470123635,NA
164,19.9747929045852,12.268969193173,29.7098830940431,16.8769031184459,22.4255601764385,NA
165,17.7752854790039,10.6501671710112,25.6869300058059,14.922043650562,20.3328026779092,NA
166,3.68400879512296,1e-06,8.66239021853333,2.11511414941227,4.89357245919918,NA
167,2.40279866541423,1e-06,7.2414006116765,1.24060910558493,3.52261174927135,NA
168,43.5173875326243,30.4464814179206,54.548217,39.2037127622665,47.5365617280653,NA
169,26.7095978593753,15.8394112004724,40.4735352804972,22.7205311207688,30.9398652702426,NA
170,7.2853,7.2853,7.2853,7.2853,7.2853,NA
171,7.285299,6.53511905529878,7.285299,7.285299,7.285299,NA
172,7.285298,5.09193188629492,7.285298,7.285298,7.285298,NA
173,5.37863400184616,1.61212783824548,7.285297,4.10688599794265,7.26112705558807,NA
174,3.14635656279731,1e-06,7.285296,1.94032256506038,4.89460083245273,NA
175,4.98381220340634,2e-06,7.285299,3.5127790472269,7.285299,NA
176,2.89462063754652,1e-06,7.285298,1.50244603205546,4.19500085408098,NA
177,28.4352574902002,19.0519782645003,46.1352276903392,24.3250670363621,32.7721726721622,NA
178,54.548218,54.548218,54.548218,54.548218,54.548218,NA
179,54.548217,54.0503726349898,54.548217,54.548217,54.548217,NA
180,48.123455643262,37.4055798897216,54.548216,45.2278792252327,52.5271577818436,NA
181,40.6833629125043,31.110926763543,52.0973954339611,37.1522667196908,44.4125584385781,NA
182,31.7244578981967,25.0019929937123,43.6592553694457,28.6597334504056,35.0487406131538,NA
183,54.548216,50.3473837411349,54.548216,54.1302167968182,54.548216,NA
184,27.1006050909239,19.7556343500702,37.3452367326489,23.9320903797211,30.0618892506872,NA
185,23.19835,23.19835,23.19835,23.19835,23.19835,NA
186,23.198349,23.198349,23.198349,23.198349,23.198349,NA
187,23.198348,23.198348,23.198348,23.198348,23.198348,NA
188,23.198347,23.198347,23.198347,23.198347,23.198347,NA
189,1.73870178809874,1e-06,4.14805134584559,1.08234045696701,2.66825875131766,NA
190,54.548219,54.548219,54.548219,54.548219,54.548219,NA
191,44.4068848596979,34.844727006544,54.548218,41.3393633709825,48.5581386252049,NA
192,32.7106821375622,25.5159639865865,42.3489357311193,29.6530519833572,37.11328832464,NA
193,15.5805562317706,11.2253322266721,20.6945789494753,14.1431362056715,17.0716503075233,NA
194,12.3239568006556,7.89649897104792,16.8855244261659,10.6812137612431,13.9233332435147,NA
195,11.188414543451,7.40258667267632,16.2396866106915,9.886548798773,12.9174941625707,NA
196,11.1871398494046,7.40258567267632,16.2396856106915,9.886547798773,12.9174931625707,NA
197,9.41070885016404,5.72278748347308,13.9880834812511,8.50464650572231,11.0654391886904,NA
198,1.70038729972869,0.440223840302015,3.68677493663475,1.14409519844015,2.33825840147341,NA
199,12.405428945195,8.6338254639327,17.4636894670112,11.1613900619426,13.8606534106018,NA
200,10.1567352036814,7.42881064841884,14.2109086865813,9.00667713191201,11.6897522514255,NA
201,0.165654598245204,1e-06,0.708323532481976,1e-06,0.30640072323762,NA
202,1.10903594643945,1e-06,3.51954987554744,1e-06,1.77164025998245,NA
203,54.548218,45.653633416794,54.548218,54.4572230969359,54.548218,NA
204,48.8940127848761,36.9116420888279,54.548217,44.5106651004928,53.0425690583954,NA
205,19.5125760921992,7.4038194838916,32.8107171824132,14.8761671392415,22.4031218791317,NA
206,10.2105625547735,1.37516065414079,23.495746724834,6.57894857365087,12.1505055780953,NA
207,34.3450180221756,25.0652402126967,46.1875902559617,30.7026794908416,37.9948826124754,NA
208,44.1631692391436,31.0018751782003,61.6568914099413,38.0457171948073,49.2957649044841,NA
209,8.11016670877043,2.92405248509018,16.6199622184876,5.69470180190653,10.9101779440473,NA
