"ref_node","n_tips","n_events","emd","burst_ref","burst_est","burst_loss","centroid_shift","weight","candidate"
159,10,8,0.193974450278595,1.32045598310063,1.04395581808003,0.209397487352155,0.196022945745291,6.78227203188358,"chronos_relaxed"
168,11,9,0.279227203567157,1.29182499474583,1.09792116796624,0.150100692871012,0.281956605367547,7.454719949364,"chronos_relaxed"
169,9,7,0.0737872857730045,1.1226832758863,1.41387628182134,0,0.0720374044305059,6.09206752862678,"chronos_relaxed"
170,8,6,0.0563660735983472,0.745684303997202,0.419876525119133,0.43692454988144,0.01523441688518,5.38207906477617,"chronos_relaxed"
178,13,11,0.265460087540829,0.961697319401727,0.695091466402279,0.277224286291062,0.273450918246082,8.75276296257109,"chronos_relaxed"
190,19,17,0.0813304981984294,1.14696569478289,0.724873214158671,0.368007938287768,0.00419583267607565,12.3517205899348,"chronos_relaxed"
191,13,11,0.0998949451211192,1.3478594335033,0.615206196492197,0.543567985502968,0.081897107945511,8.75276296257109,"chronos_relaxed"
192,12,10,0.111391622056381,1.53448667462203,0.642261628954842,0.581448545903062,0.0618083624929027,8.11108205256386,"chronos_relaxed"
193,10,8,0.191521105967922,1.36642791552204,0.540832691436974,0.604199617635187,0.149436752368172,6.78227203188358,"chronos_relaxed"
107,102,100,0.237651116577031,1.50352941925565,1.43772367641444,0.0437675126262213,0.240038632259467,46.3472898822964,"treePL"
108,83,81,0.235748541392572,1.40445572169558,1.496046299386,0,0.238819891488062,39.8773511895898,"treePL"
109,70,68,0.219745786452214,1.49326911205061,2.30071493159887,0,0.223100324744477,35.1509587624725,"treePL"
110,59,57,0.159545190012874,1.67617697439804,2.24009557010978,0,0.160775543434226,30.911623565728,"treePL"
111,47,45,0.219206184405555,1.74616332115399,0.996089184528601,0.429555544740944,0.223167378126945,25.9688058448678,"treePL"
112,46,44,0.25597551489324,1.80398603834921,0.806203807510758,0.553098643574288,0.260654995654817,25.5389899647179,"treePL"
113,23,21,0.107197198849263,1.24157524738681,0.758305475457912,0.389239212802979,0.10760247291973,14.5636722402138,"treePL"
114,18,16,0.139644984799055,1.55939455772792,0.7855245692713,0.496263107127726,0.138704070776006,11.7777559166658,"treePL"
115,14,12,0.181251166707848,1.68614403039708,1.25757555152494,0.254170741731329,0.180085443408617,9.38096107551229,"treePL"
116,11,9,0.186436559884316,1.77593003549846,0.854457284500367,0.518867710201735,0.184389587188609,7.454719949364,"treePL"
117,9,7,0.124715282362132,1.87815770765077,1.35886389330898,0.276491059417503,0.125054088895079,6.09206752862678,"treePL"
135,23,21,0.140913085700438,1.61353193025808,0.939481649849044,0.41774833690512,0.135977280407146,14.5636722402138,"treePL"
136,20,18,0.1444427809688,1.33128174364278,0.804409347990525,0.395763254598671,0.143483613447914,12.916814767133,"treePL"
137,18,16,0.217204955026969,1.28752936969577,0.571741040675421,0.555939418445211,0.222331549633044,11.7777559166658,"treePL"
138,16,14,0.227166507330113,1.26661119415477,0.56835977559863,0.551275262509851,0.231802893512087,10.6009136370944,"treePL"
139,15,13,0.204539026775387,1.23428386751924,0.59200152680572,0.520368415738844,0.210347620847822,9.99671080380871,"treePL"
140,11,9,0.288104285206379,1.86819526121896,0.692603425190999,0.629266041099089,0.292387385451849,7.454719949364,"treePL"
141,10,8,0.276827361283376,1.86354073326975,0.752818140685654,0.596028073201619,0.278294871042944,6.78227203188358,"treePL"
157,12,10,0.172321360238691,1.34049709159145,0.536557166303893,0.599732688962804,0.172405823877265,8.11108205256386,"treePL"
158,11,9,0.164534982393934,1.24879933088022,0.531712844684587,0.574220748252338,0.164173216966046,7.454719949364,"treePL"
159,10,8,0.186107492095176,1.32045598310063,0.572104011461965,0.56673753704448,0.186737787164359,6.78227203188358,"treePL"
168,11,9,0.318884560197189,1.29182499474583,1.24965602512591,0.0326429429616216,0.323568262577473,7.454719949364,"treePL"
169,9,7,0.113562183090489,1.1226832758863,1.49100169439473,0,0.113391706452003,6.09206752862678,"treePL"
170,8,6,0.0929313308196391,0.745684303997202,0.431427177570912,0.421434546417712,0.0919697606825071,5.38207906477617,"treePL"
178,13,11,0.246780621791598,0.961697319401727,0.938432308010955,0.0241916150969629,0.251726738773722,8.75276296257109,"treePL"
190,19,17,0.108479974179938,1.14696569478289,0.921727861834974,0.196377131393064,0.112528928677464,12.3517205899348,"treePL"
191,13,11,0.0639055301123826,1.3478594335033,1.34826686889814,0,0.0669914233900653,8.75276296257109,"treePL"
192,12,10,0.0797247292499273,1.53448667462203,1.53241907558737,0.00134742065137876,0.08352477006036,8.11108205256386,"treePL"
193,10,8,0.0608681742285209,1.36642791552204,1.25776513014977,0.0795232475404122,0.0626599443054056,6.78227203188358,"treePL"
107,102,100,0.23192615077327,1.50352941925565,1.81402445156658,0,0.226749355809906,46.3472898822964,"RelTime"
108,83,81,0.245828416271057,1.40445572169558,2.04749761830704,0,0.245649732594963,39.8773511895898,"RelTime"
109,70,68,0.253712499250614,1.49326911205061,2.34627244402894,0,0.257151538076166,35.1509587624725,"RelTime"
110,59,57,0.217494687489095,1.67617697439804,2.27739400072686,0,0.220448717296466,30.911623565728,"RelTime"
111,47,45,0.312283243626117,1.74616332115399,1.61658350906557,0.0742083002881457,0.317222918484955,25.9688058448678,"RelTime"
112,46,44,0.330332520025844,1.80398603834921,1.21028493526021,0.329105154068683,0.3366647374432,25.5389899647179,"RelTime"
113,23,21,0.145458707328059,1.24157524738681,0.996584092749274,0.197322840603481,0.146663706273377,14.5636722402138,"RelTime"
114,18,16,0.185874269425047,1.55939455772792,1.03667750019484,0.335205131339153,0.186570373221482,11.7777559166658,"RelTime"
115,14,12,0.239319038653095,1.68614403039708,1.55597985332508,0.0771963573249848,0.238112902179426,9.38096107551229,"RelTime"
116,11,9,0.21717030464081,1.77593003549846,0.908815772315589,0.488259247746211,0.212653245629555,7.454719949364,"RelTime"
